Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
30.3,65.0,28.3,39.7,31.4,15.0,1.65,6.6,384,Moderate
31.0,46.3,12.4,31.1,30.1,19.2,1.31,8.0,484,Moderate
24.4,44.8,4.1,7.4,23.7,4.0,0.91,11.9,241,Good
24.7,38.8,16.9,24.5,16.6,3.4,1.06,11.2,485,Good
26.7,51.1,24.4,35.7,14.6,4.3,1.23,7.1,646,Moderate
23.8,54.2,2.6,5.1,18.7,6.8,1.12,12.2,351,Good
24.8,58.5,10.3,18.9,32.3,11.3,1.36,5.0,471,Moderate
24.0,64.7,6.5,10.9,18.4,1.9,1.0,10.6,455,Good
43.7,89.5,5.3,18.6,36.3,7.7,1.83,4.0,656,Poor
38.9,86.0,18.1,29.0,39.7,15.2,2.09,4.1,477,Poor
41.2,80.2,10.8,34.5,25.7,11.4,2.08,3.7,714,Poor
23.7,56.0,1.4,11.1,26.0,9.9,1.2,7.1,331,Moderate
22.3,68.9,9.3,14.7,17.2,3.5,0.97,10.8,373,Good
40.6,90.4,67.5,85.6,30.3,16.1,2.32,3.9,485,Hazardous
35.5,79.5,19.1,40.9,41.3,5.0,2.0,7.0,650,Poor
19.7,68.0,4.7,8.4,24.8,5.5,0.77,10.6,297,Good
25.1,51.5,5.2,14.8,27.3,8.4,1.7,8.8,551,Moderate
25.8,51.5,20.0,30.5,16.5,7.4,0.9,10.6,520,Good
30.5,71.8,26.3,33.4,14.4,8.5,1.11,10.3,534,Good
22.4,69.0,9.2,12.2,18.7,4.0,1.15,12.8,245,Good
29.1,52.6,14.0,18.7,17.6,7.7,1.04,10.4,456,Good
26.8,72.5,2.4,12.8,26.4,13.2,1.38,6.5,484,Moderate
32.2,70.9,37.9,56.7,37.8,16.2,1.54,4.8,388,Poor
34.8,70.4,28.9,46.6,35.7,14.4,1.61,4.1,805,Poor
30.9,73.7,5.5,10.2,32.5,2.3,1.83,6.9,653,Moderate
32.2,84.1,4.3,13.3,20.1,12.6,1.38,6.7,401,Moderate
34.5,83.0,89.5,108.6,36.0,16.0,3.67,5.9,781,Hazardous
28.9,62.4,4.8,10.7,17.7,4.3,0.86,12.1,296,Good
37.1,72.4,60.3,68.4,35.5,14.0,2.17,3.4,580,Poor
31.6,61.2,2.4,8.6,15.3,5.1,0.97,10.2,501,Good
27.2,68.6,1.5,11.8,29.7,21.9,1.91,7.9,410,Poor
31.5,62.0,75.4,82.5,22.7,19.2,1.55,5.9,642,Moderate
19.5,51.5,2.1,9.5,17.0,2.8,0.95,11.9,471,Good
22.8,83.4,28.2,42.9,42.6,9.8,1.71,4.5,818,Poor
22.4,66.0,24.6,32.1,20.6,6.2,0.8,11.2,257,Good
25.5,78.0,95.3,105.1,26.0,9.9,1.46,7.2,554,Moderate
35.0,92.4,7.4,29.0,25.0,17.9,2.16,6.8,718,Poor
23.5,58.3,4.8,5.7,11.7,5.9,0.99,10.8,346,Good
26.5,69.0,9.7,19.6,18.3,4.7,0.95,15.6,262,Good
33.2,80.5,11.1,24.4,32.0,15.3,1.69,4.9,535,Poor
24.2,62.7,4.5,8.5,22.3,0.3,0.99,10.3,555,Good
20.1,64.4,1.5,8.0,14.0,7.6,0.85,10.8,512,Good
30.5,85.8,29.7,46.4,27.4,11.1,1.64,6.4,605,Poor
24.3,69.1,60.1,76.5,21.4,9.2,1.44,5.7,512,Moderate
27.6,61.3,1.5,12.0,28.7,11.6,1.63,5.1,581,Moderate
58.6,66.0,44.0,54.0,44.3,22.7,3.09,5.2,641,Hazardous
46.4,85.3,11.0,31.5,49.6,11.5,2.89,8.4,848,Hazardous
19.7,73.1,30.4,34.6,13.6,4.2,0.87,10.0,545,Good
25.2,51.0,2.5,6.8,22.8,7.1,1.17,12.8,500,Good
44.9,82.7,33.8,51.4,32.1,14.7,2.49,3.8,514,Hazardous
23.2,74.7,2.6,14.7,21.1,1.6,1.3,5.5,449,Moderate
27.5,45.3,2.8,10.1,13.7,4.1,0.82,10.6,236,Good
49.9,91.6,26.6,51.1,31.8,29.0,2.48,5.4,849,Hazardous
27.4,62.4,1.4,4.2,17.7,3.1,1.04,10.9,577,Good
27.1,56.4,52.6,60.5,26.8,7.7,1.33,11.9,428,Moderate
22.5,43.6,11.8,16.3,13.2,5.4,0.99,10.5,307,Good
34.5,60.8,37.1,47.4,28.7,9.1,2.04,3.4,484,Poor
32.4,75.3,17.7,27.4,34.1,10.1,1.54,9.7,611,Moderate
39.6,94.6,10.4,33.3,28.4,17.3,2.11,3.8,533,Poor
33.6,48.8,19.2,27.3,17.1,4.3,1.04,11.1,267,Good
20.4,43.9,11.8,15.9,25.7,9.0,1.06,13.8,480,Good
27.8,69.2,2.7,7.9,24.8,2.1,1.22,10.2,401,Good
23.9,66.7,4.6,7.9,15.4,7.1,0.95,12.4,362,Good
28.0,52.5,7.1,15.8,24.7,2.4,1.0,13.2,554,Good
31.0,55.7,3.8,5.4,17.5,2.9,1.16,11.8,332,Good
24.1,74.7,5.1,12.1,10.5,6.4,1.07,11.0,454,Good
27.1,39.1,6.1,6.3,13.5,5.3,1.15,11.1,551,Good
34.9,57.0,10.2,23.2,21.0,5.3,1.59,8.1,612,Moderate
49.8,79.3,40.0,59.0,19.9,19.0,2.41,4.1,829,Hazardous
33.6,81.2,20.2,30.3,30.2,10.6,1.24,6.3,714,Moderate
30.7,64.8,53.2,65.6,34.6,19.9,1.91,3.8,391,Poor
29.2,54.0,4.7,17.1,37.9,18.2,1.75,7.4,543,Moderate
40.9,62.4,19.0,36.7,36.1,20.9,2.3,8.1,518,Poor
39.0,60.5,31.6,37.0,44.0,20.1,2.3,5.1,406,Poor
42.6,106.6,82.4,97.2,50.6,16.0,3.17,2.8,719,Hazardous
32.1,72.6,11.3,25.5,21.7,7.1,1.55,6.7,374,Moderate
35.6,75.3,48.1,63.6,43.7,29.2,3.03,2.9,587,Hazardous
44.8,113.0,30.2,52.0,41.5,23.3,2.53,3.3,677,Hazardous
25.2,75.0,20.4,25.4,13.9,4.9,0.91,10.2,390,Good
40.5,75.6,0.8,10.8,20.8,11.4,1.69,5.6,645,Moderate
26.7,56.9,5.8,10.7,17.3,5.7,0.83,10.9,257,Good
35.2,70.4,12.1,31.5,29.9,24.1,2.05,5.6,414,Poor
16.8,46.5,7.7,10.2,26.2,4.2,0.85,11.6,249,Good
24.2,61.7,3.2,8.8,19.1,5.5,1.21,10.2,406,Good
34.9,86.4,9.2,28.0,36.9,9.0,2.08,7.1,728,Poor
26.5,60.1,12.1,18.9,9.9,4.4,0.92,10.2,205,Good
37.3,85.0,9.6,23.9,31.2,16.2,2.22,4.9,592,Poor
21.1,50.6,1.1,14.4,32.2,13.1,1.54,7.4,634,Moderate
22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,346,Moderate
23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,578,Good
29.8,78.6,6.7,14.8,37.3,7.5,1.42,8.3,398,Moderate
32.9,47.3,37.9,46.2,20.1,3.9,1.47,10.3,419,Moderate
32.7,79.1,17.2,29.7,23.9,17.0,1.25,7.5,504,Moderate
43.2,72.5,13.6,41.5,37.6,24.4,2.79,2.6,870,Hazardous
35.6,75.0,29.0,41.8,32.2,11.9,1.95,5.8,748,Poor
27.6,57.9,0.3,8.8,12.9,5.1,1.08,10.2,265,Good
29.3,57.3,13.7,23.6,28.3,12.0,1.87,7.0,657,Moderate
27.4,78.0,5.0,21.9,33.8,16.5,1.57,5.6,468,Moderate
22.5,58.3,25.8,32.3,26.9,3.3,0.97,10.3,501,Good
32.4,62.9,7.7,19.6,28.3,6.7,1.38,9.9,562,Moderate
43.9,89.5,4.5,31.0,36.7,17.2,1.89,3.3,639,Hazardous
28.1,67.8,2.0,6.9,21.5,1.1,0.85,11.0,344,Good
27.7,76.3,12.7,17.5,24.9,7.8,1.02,11.5,536,Good
31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,451,Good
23.9,49.8,3.2,8.9,16.4,7.4,1.0,11.1,237,Good
27.0,45.8,1.7,6.0,13.0,6.9,0.92,10.9,233,Good
25.7,71.4,13.9,18.5,22.2,6.4,1.41,7.7,520,Moderate
25.9,71.3,2.5,4.7,13.3,3.9,1.09,15.4,229,Good
28.8,74.7,30.4,35.4,22.5,5.4,1.91,6.1,482,Moderate
44.7,78.8,87.4,113.0,37.8,16.0,2.07,3.4,549,Poor
27.3,75.6,2.1,7.7,24.4,14.2,2.12,6.7,665,Poor
39.7,95.9,70.7,74.9,30.8,18.3,2.3,3.7,422,Poor
23.6,68.7,8.3,13.7,19.7,4.1,0.95,11.2,255,Good
26.5,60.4,14.5,17.0,23.4,8.0,1.13,12.5,396,Good
21.4,60.3,17.6,22.3,15.8,5.7,0.98,11.6,284,Good
30.7,66.4,16.6,24.4,23.3,9.5,1.53,9.5,379,Moderate
34.4,65.9,44.9,62.7,50.5,9.1,2.37,4.5,574,Hazardous
33.4,52.7,53.5,63.4,26.5,10.0,1.32,12.4,329,Moderate
48.4,89.1,14.7,32.7,52.0,0.0,2.59,2.6,664,Hazardous
24.8,39.7,5.0,13.2,20.3,5.8,1.1,10.5,418,Good
18.0,43.2,5.4,10.0,16.4,2.2,1.07,14.5,571,Good
35.8,72.9,6.2,33.2,23.9,16.7,2.0,3.6,552,Poor
46.8,77.8,25.2,45.5,38.9,19.4,2.66,4.4,830,Hazardous
30.2,77.9,28.8,37.8,31.5,6.9,1.5,9.1,356,Moderate
31.3,73.7,20.3,30.7,31.5,12.5,1.76,7.3,512,Moderate
22.7,77.3,71.0,77.5,40.1,9.6,1.63,3.5,608,Poor
26.5,43.0,18.8,18.4,17.6,2.1,1.08,10.6,426,Good
44.0,70.6,23.0,42.3,35.2,17.2,1.79,3.5,726,Poor
30.0,67.1,47.1,61.3,22.1,7.3,1.82,5.7,639,Moderate
31.6,88.9,24.1,40.1,39.4,11.2,2.06,6.0,474,Poor
26.2,63.2,12.7,26.2,27.1,14.3,1.92,5.8,509,Moderate
27.6,73.5,18.0,24.3,24.2,5.3,0.8,17.7,311,Good
32.3,78.2,25.8,39.1,31.5,7.0,1.5,5.2,380,Moderate
31.4,69.4,11.1,28.2,27.4,17.7,2.02,5.8,400,Poor
31.4,69.8,20.4,32.0,16.3,9.7,1.49,8.0,643,Moderate
37.1,58.0,15.9,19.3,27.0,16.2,1.18,7.2,403,Moderate
25.6,77.7,34.1,39.8,18.2,2.6,1.24,10.4,380,Good
22.7,73.6,8.2,13.6,21.8,5.2,1.14,12.2,472,Good
25.8,62.6,11.7,16.7,10.0,6.6,1.01,15.8,413,Good
38.8,78.7,3.1,21.2,43.4,16.0,2.02,3.6,772,Hazardous
22.0,51.9,5.5,9.8,15.0,7.3,0.88,12.0,601,Good
26.0,71.5,31.4,34.6,21.3,3.9,0.97,12.7,463,Good
24.0,60.3,1.5,8.1,22.2,6.0,1.14,11.1,301,Good
27.4,73.3,4.1,8.8,17.5,2.8,1.14,12.3,337,Good
25.5,48.0,15.5,19.9,18.6,7.7,1.04,10.3,503,Good
29.1,54.3,5.8,15.1,28.0,8.8,1.43,10.8,421,Moderate
29.8,72.4,13.4,19.9,13.0,3.9,1.06,10.5,568,Good
33.5,58.9,12.1,29.4,49.8,16.7,2.02,3.1,678,Hazardous
37.5,49.5,9.5,14.9,21.7,7.3,1.64,5.4,654,Moderate
28.4,76.2,16.8,28.7,30.0,8.2,1.64,5.7,644,Moderate
28.0,48.6,6.1,11.1,19.9,2.8,1.0,10.8,390,Good
32.3,66.5,29.1,41.9,34.6,9.2,1.83,5.8,426,Poor
32.1,100.8,51.2,69.4,48.2,17.7,2.37,2.6,796,Hazardous
35.4,85.4,6.2,21.7,30.9,8.9,1.69,8.9,601,Moderate
41.6,86.7,0.3,13.9,31.3,17.5,1.96,3.7,773,Poor
34.9,63.0,59.7,69.2,29.5,8.2,1.07,5.2,568,Moderate
25.0,69.5,4.2,9.0,28.8,5.6,1.19,10.1,232,Good
28.0,69.2,4.8,12.6,25.5,6.1,0.73,12.7,408,Good
38.0,70.0,108.8,132.1,23.3,21.9,2.28,8.1,616,Poor
41.9,98.7,99.2,115.1,54.9,20.5,2.62,3.0,708,Hazardous
30.9,87.1,17.6,32.2,42.7,19.2,1.88,7.6,511,Poor
35.5,69.0,22.0,38.7,35.0,9.9,2.1,6.1,490,Poor
22.9,74.8,9.5,15.1,21.6,4.8,1.11,13.7,525,Good
21.0,60.5,4.6,8.9,15.1,6.8,0.93,10.2,378,Good
27.6,62.0,15.5,24.6,27.4,7.2,1.76,5.7,556,Moderate
22.1,59.3,46.8,60.0,22.3,13.2,1.46,5.5,490,Moderate
28.9,49.8,0.3,1.5,20.5,8.5,1.13,11.4,485,Good
30.4,80.0,10.6,17.9,19.3,3.8,0.87,12.5,464,Good
28.8,77.2,27.8,42.3,27.5,4.8,1.6,10.8,538,Moderate
28.0,45.1,12.5,13.4,26.1,6.5,0.94,10.3,409,Good
33.7,63.2,58.3,78.3,42.9,4.8,1.43,5.1,505,Poor
20.4,69.8,37.4,42.3,17.5,3.2,0.86,16.5,494,Good
27.2,46.0,4.5,8.3,24.2,6.1,1.06,12.5,545,Good
17.0,47.4,10.1,16.5,24.7,2.7,1.02,11.0,555,Good
42.2,101.8,35.7,55.9,55.3,17.1,2.17,8.5,698,Hazardous
50.7,68.0,39.7,60.8,35.2,29.7,2.77,4.7,862,Hazardous
26.9,53.5,20.0,28.4,29.5,5.3,1.36,8.5,313,Moderate
24.0,45.4,0.8,6.6,13.5,5.0,1.11,12.1,603,Good
31.8,67.6,9.8,15.1,29.2,2.1,1.64,6.7,454,Moderate
22.2,69.7,19.1,21.7,25.0,9.2,1.15,12.5,595,Good
22.8,55.8,0.4,6.4,26.4,3.7,0.97,17.0,226,Good
21.9,68.0,32.0,37.2,25.5,1.8,1.14,12.3,211,Good
28.3,64.4,5.8,11.8,20.5,4.0,0.98,11.6,485,Good
23.2,73.9,1.6,5.5,13.8,4.2,0.98,14.0,494,Good
32.5,89.5,40.5,56.8,31.3,18.7,1.86,8.1,630,Poor
25.1,50.6,1.0,4.6,21.6,6.2,1.1,10.1,388,Good
28.1,50.3,3.8,14.1,21.0,12.7,1.52,6.3,496,Moderate
28.8,79.7,8.8,20.2,23.1,6.5,1.48,7.5,350,Moderate
27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403,Good
31.8,106.5,18.7,34.3,32.8,19.2,2.79,4.1,670,Hazardous
27.7,71.7,34.5,43.9,21.7,8.0,1.6,8.2,385,Moderate
31.7,78.9,18.4,33.4,37.2,12.4,1.3,6.3,500,Moderate
24.7,65.4,0.0,2.3,21.9,3.9,0.99,13.7,410,Good
35.4,73.5,14.6,24.3,33.2,10.0,1.3,5.5,668,Moderate
29.0,73.7,13.5,19.5,17.1,10.8,1.55,10.2,499,Moderate
40.8,91.2,84.9,91.3,46.5,27.7,2.37,8.5,861,Hazardous
35.1,92.9,16.9,37.8,40.1,16.8,1.86,6.5,777,Poor
28.4,45.1,9.7,15.9,23.0,6.5,0.99,12.6,303,Good
22.3,53.9,28.5,47.9,30.2,12.6,1.44,5.9,614,Moderate
28.8,67.1,18.2,23.0,22.1,5.9,1.03,15.6,569,Good
37.3,90.7,33.6,43.8,35.6,19.6,2.45,3.1,754,Hazardous
23.1,67.4,11.5,26.7,18.0,10.9,1.83,6.5,332,Moderate
23.1,72.0,0.4,7.5,13.9,8.1,0.95,10.2,310,Good
25.7,68.2,0.7,8.1,22.4,5.3,1.04,13.4,523,Good
23.1,77.7,5.6,11.8,21.2,4.5,0.9,10.5,385,Good
24.6,62.9,0.6,2.6,29.2,4.8,0.99,11.2,387,Good
38.0,84.6,34.2,62.4,43.8,17.8,2.62,6.7,598,Hazardous
25.5,81.0,1.1,9.9,31.2,12.3,1.77,5.9,572,Moderate
26.3,64.8,14.9,22.0,26.2,7.4,1.02,12.5,237,Good
29.2,72.2,6.9,13.4,20.9,7.7,0.97,13.4,362,Good
28.7,73.5,14.5,28.5,23.1,9.0,1.65,6.3,530,Moderate
27.6,51.3,6.0,12.7,32.6,6.4,1.44,5.1,386,Moderate
19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,208,Good
24.9,83.7,12.1,20.4,30.8,7.6,1.3,7.6,516,Moderate
23.2,86.5,3.1,21.4,22.3,15.0,1.56,7.3,601,Moderate
30.0,62.2,53.7,66.4,25.5,8.1,1.26,6.2,670,Moderate
23.1,80.1,10.4,14.9,23.3,6.0,1.0,10.6,332,Good
52.4,102.6,204.0,221.6,44.4,12.9,3.16,3.9,588,Hazardous
29.2,62.5,4.2,7.0,26.5,13.5,1.07,6.1,630,Moderate
23.1,60.1,1.5,8.0,19.3,6.3,1.08,13.3,340,Good
38.7,71.8,2.1,20.3,54.4,9.9,2.99,8.6,625,Hazardous
30.5,89.7,117.0,138.7,40.6,33.9,2.22,6.4,574,Hazardous
40.6,92.2,80.4,103.6,45.8,12.1,1.97,6.8,744,Poor
36.6,83.6,7.4,19.4,18.4,14.7,1.48,9.1,707,Poor
37.9,96.9,43.3,51.1,31.9,10.6,1.23,7.2,293,Moderate
34.0,82.8,173.2,190.0,26.4,14.1,2.3,7.7,613,Poor
31.7,72.8,9.1,18.7,25.8,6.4,1.53,5.6,549,Moderate
31.3,64.4,3.9,6.9,26.4,5.0,0.97,10.6,315,Good
23.9,80.5,0.6,3.6,13.9,7.3,0.94,12.7,348,Good
34.0,88.6,22.3,35.3,20.3,10.0,1.53,5.7,333,Moderate
38.5,83.8,19.5,31.0,28.0,14.3,2.22,7.3,443,Poor
33.8,68.4,7.2,15.0,18.5,2.6,1.06,11.5,468,Good
24.7,79.4,36.3,47.9,21.0,9.9,1.67,10.3,549,Moderate
22.9,75.4,4.5,10.4,18.4,3.7,0.96,14.4,359,Good
39.5,94.4,32.6,51.0,37.1,28.6,1.8,4.4,654,Poor
33.8,68.4,24.4,30.4,25.6,7.7,1.26,5.4,599,Moderate
42.8,78.6,31.8,44.5,32.4,26.0,1.98,3.8,598,Poor
35.9,98.2,11.4,18.9,54.1,32.5,2.71,3.9,560,Hazardous
23.5,66.6,13.7,20.0,20.2,5.9,0.77,11.3,347,Good
19.6,47.2,0.9,7.5,23.2,3.8,1.02,10.5,380,Good
28.2,74.4,3.0,9.7,15.6,3.1,1.01,13.2,419,Good
21.7,56.3,13.8,25.0,17.5,6.9,1.09,10.5,605,Good
26.5,42.4,4.7,14.1,18.0,1.7,0.94,12.0,457,Good
23.0,44.5,2.3,10.6,13.7,6.3,1.13,11.5,537,Good
23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512,Good
24.6,77.2,6.5,11.2,24.4,5.4,0.65,11.4,573,Good
41.4,79.4,28.4,40.4,28.0,17.8,1.15,6.4,538,Moderate
22.3,59.6,17.9,23.5,27.9,5.8,1.01,10.0,359,Good
32.2,81.3,3.9,15.4,46.5,20.9,2.03,3.1,705,Hazardous
26.7,65.2,2.7,7.0,17.6,6.8,1.02,11.1,510,Good
24.3,77.6,16.9,29.0,34.7,8.9,1.22,9.0,316,Moderate
25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,Good
26.8,55.7,0.3,6.2,17.3,5.6,0.94,11.4,425,Good
23.6,67.9,13.6,31.3,32.5,12.4,1.48,6.2,309,Moderate
35.0,60.9,3.3,8.2,27.0,15.3,1.41,7.0,684,Moderate
43.4,88.4,35.6,48.0,39.4,14.4,1.78,4.6,639,Poor
28.3,87.1,37.0,48.5,22.9,10.0,1.48,5.4,550,Moderate
38.1,61.3,8.5,27.1,21.9,13.0,1.61,5.5,343,Moderate
27.0,78.6,1.8,6.3,19.4,5.1,1.0,13.0,202,Good
28.9,52.9,59.1,77.8,41.6,18.4,2.05,8.8,601,Poor
20.6,65.7,19.0,28.4,29.1,14.1,1.45,8.0,683,Moderate
32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,540,Moderate
27.0,45.3,1.8,14.1,34.1,11.4,1.64,6.5,615,Moderate
24.8,47.8,37.0,40.9,19.6,6.1,0.93,14.2,557,Good
32.0,50.1,22.7,41.3,22.5,15.1,1.62,8.6,660,Moderate
24.2,68.7,8.6,12.6,22.0,4.0,1.0,12.2,321,Good
28.8,58.0,3.7,3.6,24.5,3.1,1.11,10.9,519,Good
34.7,68.8,35.1,59.4,22.7,10.3,2.33,2.6,816,Hazardous
34.7,75.8,2.7,6.4,33.2,6.3,1.5,7.8,335,Moderate
38.9,66.7,49.1,54.0,26.6,16.7,2.39,5.3,758,Poor
38.6,80.8,52.5,73.9,38.4,27.2,2.16,4.2,707,Poor
22.3,75.4,0.7,4.7,23.7,7.3,0.93,11.4,291,Good
29.0,79.7,92.7,112.4,33.2,6.9,1.84,14.0,785,Poor
39.3,96.3,25.2,62.4,34.3,29.0,2.23,4.1,623,Hazardous
33.6,50.5,19.6,31.4,31.5,14.2,1.7,8.2,456,Moderate
27.6,79.6,55.7,66.7,33.7,19.3,1.79,8.9,539,Poor
24.5,64.6,10.4,15.2,27.3,8.0,1.09,11.1,601,Good
39.0,92.4,1.7,3.6,31.7,4.8,1.19,7.0,428,Moderate
26.6,60.0,5.0,15.5,32.8,5.3,1.57,6.9,460,Moderate
25.6,79.9,2.3,5.6,22.3,7.1,0.87,10.5,516,Good
20.0,51.3,2.1,2.5,14.2,7.1,0.84,10.1,227,Good
26.3,58.2,10.2,24.6,23.1,9.0,1.5,6.0,345,Moderate
21.6,45.0,15.0,17.5,15.1,0.4,1.1,10.3,487,Good
29.4,52.1,7.2,18.1,19.6,2.5,1.62,8.6,613,Moderate
21.6,43.7,6.0,8.5,26.7,4.2,1.07,12.2,275,Good
26.8,50.2,18.3,25.5,28.9,0.9,0.96,13.7,303,Good
20.5,52.8,7.7,12.0,14.0,7.8,1.1,10.6,320,Good
26.2,54.4,21.0,22.0,26.8,6.1,0.88,10.4,377,Good
38.1,92.0,115.9,153.7,37.6,23.6,2.96,2.7,511,Hazardous
31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722,Poor
34.1,80.0,14.6,22.3,26.1,16.2,1.7,5.7,321,Moderate
42.6,111.3,51.4,77.1,23.0,11.4,2.41,6.3,832,Hazardous
23.6,62.0,11.0,14.7,16.9,5.5,1.18,10.9,196,Good
24.9,60.1,8.8,16.7,22.5,2.6,0.97,15.5,589,Good
42.1,87.0,83.5,97.7,42.5,5.3,2.18,11.6,712,Poor
28.7,60.8,20.4,34.7,31.8,9.5,1.4,7.6,667,Moderate
26.3,62.2,26.1,32.7,19.9,8.3,1.09,10.3,259,Good
40.5,76.1,52.1,80.9,35.7,10.5,2.88,7.3,640,Hazardous
19.6,38.3,4.0,8.8,21.1,9.1,0.95,10.2,285,Good
52.8,83.3,42.7,72.1,42.5,33.9,2.46,2.5,561,Hazardous
25.5,69.6,8.1,13.5,14.5,7.5,1.12,10.3,313,Good
27.9,60.5,22.9,47.1,17.2,17.3,1.75,3.9,603,Poor
23.3,55.0,2.0,12.5,19.2,5.7,1.12,10.6,339,Good
40.9,75.9,80.5,74.7,34.0,27.4,3.48,3.5,805,Hazardous
26.1,48.5,5.3,10.5,18.4,5.0,0.99,10.4,547,Good
30.2,86.5,6.2,20.8,35.9,18.1,2.03,4.8,420,Poor
26.8,67.2,7.9,17.1,25.1,6.7,0.99,11.9,547,Good
23.0,75.6,4.9,7.0,12.7,3.8,1.05,10.7,331,Good
36.4,98.8,15.7,18.1,39.1,12.8,1.95,3.4,541,Poor
24.2,51.8,13.9,20.7,24.5,4.8,1.02,10.5,582,Good
32.4,76.9,6.5,12.3,25.3,10.5,1.66,5.1,397,Moderate
28.0,52.1,54.3,60.1,14.7,9.3,1.03,13.8,268,Good
31.6,105.9,0.4,15.7,38.4,11.9,1.34,6.5,421,Poor
22.5,68.2,2.7,11.3,20.6,6.1,0.95,10.8,530,Good
28.6,61.5,19.1,29.3,30.7,6.8,1.61,6.2,376,Moderate
27.6,51.7,16.9,24.5,19.4,6.1,0.81,10.1,306,Good
40.8,100.7,23.3,39.7,49.3,31.9,2.78,11.2,671,Hazardous
26.8,42.1,5.4,11.7,20.1,4.5,0.85,13.1,276,Good
26.8,88.6,16.0,28.5,44.6,19.1,2.13,6.7,484,Poor
56.5,113.5,74.6,93.9,36.9,22.2,2.2,3.6,690,Hazardous
39.1,66.5,70.3,94.6,33.5,29.7,2.27,2.6,756,Hazardous
23.1,39.7,23.4,27.8,20.4,9.6,1.06,10.5,314,Good
41.6,105.2,62.8,89.8,42.7,21.8,2.47,4.7,677,Hazardous
27.1,63.0,15.9,18.5,15.7,6.9,0.96,10.3,383,Good
21.9,67.3,12.2,16.1,24.1,4.8,0.92,10.3,244,Good
33.9,78.3,16.5,31.2,30.4,19.8,1.73,4.0,411,Poor
27.8,83.6,23.7,37.3,26.1,8.2,1.22,7.4,420,Moderate
27.3,67.3,6.5,11.2,24.8,10.7,2.19,5.0,389,Poor
25.1,56.1,4.2,10.2,21.7,8.7,0.98,14.3,266,Good
32.5,64.6,5.5,13.3,29.7,11.6,1.74,5.5,485,Moderate
25.4,45.4,1.9,9.7,26.4,7.4,1.02,13.8,558,Good
29.7,74.4,0.6,6.0,22.4,3.5,0.74,11.6,583,Good
38.2,95.2,63.5,88.2,37.3,12.5,1.6,7.1,689,Poor
25.7,51.6,17.3,20.6,16.9,7.5,1.07,10.7,454,Good
25.2,76.3,0.9,6.0,22.9,5.5,0.88,18.6,590,Good
27.4,63.0,11.0,21.1,23.2,9.6,1.27,6.6,333,Moderate
31.5,48.2,6.7,11.7,15.6,3.7,1.29,11.6,269,Good
21.9,49.8,11.2,16.3,24.9,8.5,1.12,12.6,507,Good
20.2,55.1,13.6,10.7,23.6,5.0,0.99,12.0,585,Good
18.0,68.7,6.0,9.3,21.2,6.5,1.15,15.9,266,Good
29.0,100.2,69.8,85.0,26.5,17.0,1.95,4.9,641,Poor
30.8,60.9,0.5,20.6,36.1,11.2,2.13,4.0,627,Poor
40.6,72.0,22.6,40.5,39.9,15.9,2.46,5.1,513,Hazardous
28.3,82.7,11.7,19.7,28.6,14.5,1.27,5.2,430,Moderate
26.7,71.4,9.4,22.3,31.4,10.3,1.55,7.7,688,Moderate
34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,Moderate
24.1,47.5,22.8,26.0,26.5,4.1,0.91,12.2,406,Good
24.9,83.1,24.5,34.6,18.7,9.8,1.58,7.5,529,Moderate
22.4,46.5,7.1,12.7,27.8,3.4,0.92,10.9,473,Good
22.0,76.8,10.4,16.3,25.7,6.6,1.03,11.7,449,Good
50.3,97.4,17.5,38.7,46.5,32.9,2.49,4.8,588,Hazardous
35.2,85.5,0.5,12.4,30.8,12.2,1.91,6.9,318,Moderate
34.0,63.3,15.3,16.3,19.1,10.4,1.54,12.7,387,Moderate
26.0,54.9,16.6,22.4,21.3,7.0,1.02,12.2,210,Good
19.5,48.2,1.0,7.4,18.7,6.8,0.92,10.7,305,Good
35.0,72.3,38.4,47.6,28.4,5.5,1.24,7.6,640,Moderate
28.7,59.3,6.3,16.3,22.3,5.7,1.03,10.8,213,Good
32.9,102.4,26.6,41.3,26.6,15.7,1.86,5.4,394,Poor
34.4,68.6,14.6,20.6,28.4,6.4,1.36,7.2,412,Moderate
25.3,60.8,10.2,15.7,16.2,5.0,1.18,15.3,406,Good
27.8,56.7,6.7,18.0,26.9,6.1,1.64,6.1,371,Moderate
35.8,87.2,5.2,15.7,45.1,23.3,1.63,4.7,809,Poor
21.8,73.5,11.6,14.8,24.2,5.9,0.96,10.8,463,Good
26.1,76.9,9.2,15.5,24.2,9.9,1.19,6.5,299,Moderate
26.5,98.1,41.4,56.1,40.4,6.2,1.85,7.1,430,Poor
25.4,44.4,0.4,7.0,22.9,3.7,1.16,10.3,451,Good
