,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
2689,25.6,63.4,16.1,20.9,24.1,2.9,1.04,10.9,303,Good
1004,52.7,61.7,3.1,17.3,53.0,14.2,2.29,5.1,731,Hazardous
2446,25.0,68.8,0.4,5.6,14.1,5.1,0.94,10.4,595,Good
2656,49.2,81.8,89.9,113.7,48.6,21.6,1.97,2.7,654,Hazardous
3739,24.5,59.1,35.9,46.4,36.8,22.7,1.83,3.5,562,Poor
1013,28.8,54.3,17.3,23.2,21.2,6.8,1.1,13.0,213,Good
4966,28.0,80.7,62.2,68.9,29.0,15.3,1.61,5.1,336,Moderate
2700,23.3,66.1,0.8,5.2,18.4,5.7,0.89,10.3,492,Good
960,26.4,75.1,3.5,8.5,25.1,2.1,0.96,13.4,543,Good
2441,28.5,45.9,1.5,5.9,23.7,3.2,0.89,12.8,483,Good
3354,43.1,75.5,6.4,14.2,38.8,11.0,2.24,9.0,644,Poor
1884,44.3,59.3,6.0,17.3,28.9,10.5,1.79,5.1,643,Poor
47,30.4,66.4,1.1,0.0,24.0,4.3,0.96,11.1,214,Good
2273,20.6,65.7,19.0,28.4,29.1,14.1,1.45,8.0,683,Moderate
1681,29.3,75.2,14.7,27.1,27.9,11.5,1.56,5.3,428,Moderate
3499,29.6,65.3,13.3,19.6,16.0,5.1,1.01,15.5,198,Good
606,33.3,98.7,20.9,36.7,35.1,16.0,1.73,5.1,578,Poor
346,28.9,52.9,59.1,77.8,41.6,18.4,2.05,8.8,601,Poor
1225,28.3,52.1,5.1,9.8,19.3,2.7,0.9,10.9,271,Good
4396,43.7,86.8,2.1,16.5,38.7,15.3,1.92,8.3,351,Poor
2924,29.0,84.3,8.7,14.7,31.6,11.9,1.53,10.4,475,Moderate
2341,29.5,67.3,5.1,11.7,20.5,3.6,1.11,11.2,379,Good
3050,32.3,72.8,3.4,30.6,42.3,2.8,2.04,4.5,636,Hazardous
3337,26.5,59.3,6.2,10.5,12.4,3.6,0.83,10.1,386,Good
3041,39.3,76.0,38.4,49.6,23.5,26.8,2.06,3.4,452,Poor
1917,20.2,54.7,25.8,33.6,21.1,6.7,1.06,10.4,598,Good
4915,26.6,44.0,3.5,7.1,23.9,7.2,0.97,11.0,417,Good
708,30.9,73.7,5.5,10.2,32.5,2.3,1.83,6.9,653,Moderate
4624,22.0,60.6,5.0,11.8,22.6,3.7,1.04,13.5,523,Good
3574,25.4,72.7,11.9,15.3,20.6,8.3,1.46,6.8,503,Moderate
3068,29.2,77.6,106.6,114.2,27.5,3.4,1.86,6.2,549,Moderate
3994,29.3,57.3,13.7,23.6,28.3,12.0,1.87,7.0,657,Moderate
2574,32.9,69.3,13.3,18.8,32.4,8.6,1.6,5.2,463,Moderate
3942,29.4,63.9,9.3,12.2,19.1,6.7,0.95,11.0,315,Good
3640,37.6,99.5,142.3,157.1,36.3,20.8,1.82,2.8,528,Hazardous
2134,25.6,42.7,5.4,8.4,19.3,4.6,0.92,10.3,418,Good
4524,31.2,65.8,7.1,16.2,22.4,5.3,1.4,6.0,495,Moderate
674,36.0,43.9,64.7,76.1,31.1,7.7,1.34,5.1,488,Moderate
1645,23.6,50.5,19.6,25.4,21.6,5.0,0.96,10.5,294,Good
1142,25.9,68.0,6.0,9.8,26.5,7.9,1.15,10.8,575,Good
406,23.0,50.9,19.3,20.7,21.4,6.9,1.0,12.6,454,Good
1405,17.5,51.6,7.5,22.3,18.4,16.8,1.56,10.7,284,Moderate
4240,22.2,56.3,6.7,13.5,21.4,4.9,1.11,12.3,348,Good
3160,23.6,49.1,17.4,24.3,25.4,2.0,0.91,12.3,433,Good
2461,38.7,67.0,22.4,41.4,46.9,21.7,2.24,5.7,520,Hazardous
2940,26.5,96.7,68.7,77.0,33.2,12.9,2.05,4.7,671,Poor
3075,20.9,58.2,17.5,23.6,18.8,3.9,0.94,10.9,420,Good
2118,28.8,50.2,2.9,8.0,20.7,5.0,1.08,11.6,209,Good
91,45.5,84.9,7.2,17.4,39.1,17.0,2.09,3.4,861,Hazardous
4704,27.8,70.8,3.0,20.7,30.8,17.7,2.02,3.5,502,Poor
2529,49.4,100.9,173.9,186.8,34.0,19.1,3.21,2.6,820,Hazardous
2115,36.6,78.5,6.0,25.9,45.5,17.8,1.58,4.0,470,Poor
2551,24.1,67.6,2.9,8.9,10.8,4.4,0.96,12.4,480,Good
589,25.6,66.5,8.5,14.5,12.9,3.7,0.94,13.2,354,Good
1213,21.5,45.8,8.2,11.2,23.2,2.4,1.12,10.4,585,Good
208,34.2,92.3,1.7,26.2,37.3,12.5,1.85,3.6,501,Poor
4252,29.3,44.4,1.4,5.7,14.4,2.3,0.98,10.1,284,Good
1065,33.1,66.1,21.1,41.6,27.9,17.7,2.23,3.4,733,Poor
4340,22.9,72.1,12.5,18.3,32.9,7.7,1.74,5.7,706,Moderate
3783,37.2,91.7,111.0,117.2,28.8,6.9,1.43,9.5,645,Moderate
3220,29.6,98.5,61.5,87.6,44.3,12.9,2.28,6.1,711,Poor
4008,20.3,66.8,18.9,21.1,25.5,5.0,0.96,11.3,416,Good
2912,35.0,80.4,6.7,30.2,48.4,14.5,1.96,5.2,747,Poor
2120,23.3,61.7,3.3,10.1,12.9,5.3,0.94,10.1,245,Good
3046,21.4,52.4,0.5,7.4,21.1,5.9,0.94,11.4,200,Good
3554,20.5,52.8,7.7,12.0,14.0,7.8,1.1,10.6,320,Good
2283,30.3,67.3,31.6,33.1,23.5,13.2,1.23,5.3,670,Moderate
2274,38.0,70.0,108.8,132.1,23.3,21.9,2.28,8.1,616,Poor
2435,24.6,66.9,14.4,19.2,25.2,5.9,1.01,10.3,279,Good
1357,27.2,75.0,2.6,15.4,23.5,10.7,1.31,6.2,500,Moderate
2691,25.1,71.1,7.3,11.3,17.9,4.8,1.0,13.4,283,Good
4993,25.0,56.6,3.9,10.9,16.5,4.0,1.06,11.1,583,Good
983,26.8,54.3,25.1,33.7,27.1,6.3,1.61,9.7,632,Moderate
3239,34.0,88.6,22.3,35.3,20.3,10.0,1.53,5.7,333,Moderate
84,23.1,45.4,4.6,14.4,20.0,7.8,1.09,10.4,310,Good
1372,49.1,93.0,57.2,85.2,36.9,22.3,2.77,3.6,623,Hazardous
3627,24.6,54.3,23.1,28.1,29.8,14.9,1.32,6.9,638,Moderate
434,22.2,59.8,6.1,10.2,27.0,8.2,0.9,13.3,408,Good
2583,29.6,63.1,12.8,15.9,22.0,3.8,1.16,11.0,377,Good
3992,23.3,65.5,5.8,10.7,23.8,5.5,1.08,13.3,550,Good
4925,21.5,51.7,5.2,11.1,22.5,3.9,0.87,11.7,497,Good
3796,50.9,79.9,22.5,52.0,38.2,9.0,2.65,8.4,611,Hazardous
1602,21.2,59.5,6.5,9.8,22.9,5.0,1.09,10.5,595,Good
793,30.1,86.2,18.7,27.7,33.4,9.3,1.57,5.0,479,Moderate
4166,42.5,80.9,33.3,44.4,34.1,11.1,2.28,4.2,682,Poor
4802,30.3,77.1,1.9,11.7,32.0,16.4,1.99,9.9,618,Moderate
4261,22.3,80.5,4.5,12.0,17.2,6.3,1.18,10.4,232,Good
510,33.6,63.7,4.7,13.0,24.8,2.7,1.46,6.5,368,Moderate
1322,34.6,71.6,21.7,37.5,30.7,16.4,2.18,4.1,754,Poor
4769,26.3,52.6,3.7,8.9,27.3,7.8,1.03,10.8,246,Good
2275,25.4,62.6,4.2,7.4,18.3,4.5,1.03,10.5,518,Good
875,34.0,68.2,5.4,10.2,47.2,12.8,2.16,3.9,725,Poor
59,33.2,62.2,6.3,15.7,19.0,1.1,1.14,11.3,546,Good
2882,30.6,80.3,4.5,13.8,25.9,4.9,1.32,5.0,333,Moderate
4091,26.8,50.9,17.8,25.3,21.3,3.2,0.98,11.5,346,Good
137,23.8,42.1,2.5,7.3,15.1,3.8,1.12,12.8,529,Good
2982,23.6,72.3,0.8,13.8,26.4,11.0,1.68,6.2,543,Moderate
4060,28.0,63.6,2.8,6.3,27.8,7.9,0.91,11.8,344,Good
4679,22.9,57.2,66.5,80.9,25.4,6.9,1.53,5.3,682,Moderate
3614,22.6,76.4,15.6,18.6,24.2,4.7,1.04,12.6,430,Good
834,24.4,53.9,8.0,13.3,17.0,5.3,0.84,10.8,335,Good
1519,28.6,53.7,28.9,34.0,23.2,4.5,1.02,11.0,508,Good
1972,37.0,100.4,19.8,34.2,32.7,15.8,2.18,3.9,745,Poor
2703,24.1,55.2,7.8,11.6,17.7,6.1,0.95,10.9,461,Good
3620,28.6,91.5,61.2,82.7,39.5,7.5,1.97,4.6,639,Poor
1360,31.0,71.4,4.3,10.3,19.5,7.9,0.99,11.1,212,Good
1560,37.8,74.6,19.6,29.0,22.2,12.7,1.4,5.2,417,Moderate
488,40.3,73.4,11.3,29.9,31.4,25.3,2.11,3.9,380,Poor
3126,30.0,78.1,38.4,55.7,30.8,16.4,1.45,5.9,739,Poor
4038,24.1,70.4,8.1,15.7,21.7,3.4,1.04,10.2,223,Good
1293,27.8,42.1,1.5,5.3,13.5,3.8,1.09,10.8,527,Good
4710,26.7,48.8,19.7,23.8,31.8,5.3,1.27,5.3,538,Moderate
4447,21.4,67.9,10.9,13.7,16.1,5.8,1.02,12.7,241,Good
343,27.5,85.0,57.1,72.3,33.7,9.6,1.86,5.4,537,Moderate
918,21.5,52.5,4.3,13.9,30.0,12.6,1.42,5.0,333,Moderate
4308,31.7,78.9,18.4,33.4,37.2,12.4,1.3,6.3,500,Moderate
3213,23.9,43.8,0.3,7.9,26.4,5.3,0.98,11.8,415,Good
2611,31.7,75.7,29.7,43.1,19.5,2.2,1.25,6.4,685,Moderate
998,24.6,65.7,0.7,3.7,15.4,5.5,1.08,10.4,211,Good
456,23.0,50.6,8.2,15.2,21.5,3.7,1.01,10.6,264,Good
3803,29.4,54.3,9.2,15.5,29.3,8.6,1.49,10.6,405,Moderate
1563,20.2,52.4,11.0,14.6,12.2,4.4,0.95,18.7,418,Good
1585,29.2,60.8,28.6,47.1,32.4,25.0,1.41,4.9,611,Poor
4646,23.6,80.8,2.6,8.3,22.9,4.3,0.97,10.5,509,Good
4350,31.5,95.4,24.3,41.3,35.5,34.3,2.52,3.2,790,Hazardous
1097,34.1,80.0,14.6,22.3,26.1,16.2,1.7,5.7,321,Moderate
191,20.0,51.3,2.1,2.5,14.2,7.1,0.84,10.1,227,Good
3825,19.6,60.0,2.5,7.0,22.7,4.8,1.01,11.8,594,Good
3000,31.6,88.9,6.8,18.6,23.0,12.8,1.4,8.2,542,Moderate
2033,31.4,76.2,4.6,20.9,26.2,11.3,1.49,6.8,296,Moderate
2201,30.9,76.7,12.4,16.2,13.7,6.9,0.73,11.2,579,Good
768,22.6,43.5,21.0,24.9,24.5,4.8,0.99,10.0,284,Good
62,36.7,81.2,17.3,37.3,32.9,17.5,1.9,4.0,445,Poor
4847,32.7,77.8,2.9,11.1,27.8,12.3,1.86,5.7,426,Poor
1528,27.9,45.8,1.7,4.8,16.1,2.4,0.95,11.8,486,Good
2276,29.6,88.9,16.3,23.7,18.7,9.6,1.37,6.9,498,Moderate
4639,26.8,52.0,14.8,20.5,26.8,2.2,0.76,10.9,395,Good
3479,27.8,76.1,1.9,10.1,39.1,4.5,1.97,5.6,479,Moderate
1087,35.3,86.1,14.4,37.9,27.8,17.2,1.91,5.5,568,Poor
2026,20.2,65.4,6.2,13.1,26.1,8.5,0.94,11.0,338,Good
349,38.2,110.1,0.1,12.5,41.7,15.8,1.98,6.2,709,Poor
4502,30.1,88.2,66.2,70.9,25.0,14.4,1.37,6.4,512,Moderate
1699,30.0,87.2,45.1,57.2,35.0,16.3,1.82,4.1,719,Poor
2227,21.7,76.5,5.5,8.4,22.5,5.0,0.98,14.8,340,Good
331,31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722,Poor
77,44.6,78.5,37.5,42.2,39.1,30.8,2.95,5.0,743,Hazardous
27,32.0,80.6,9.7,19.5,31.0,3.9,1.52,6.0,567,Moderate
611,45.8,96.4,0.4,10.0,34.1,11.9,1.9,11.6,374,Poor
3200,34.4,65.9,44.9,62.7,50.5,9.1,2.37,4.5,574,Hazardous
4036,32.9,74.8,4.9,9.6,22.3,9.9,1.71,6.0,339,Moderate
1944,38.3,107.8,39.3,60.8,32.3,29.0,2.61,6.8,462,Hazardous
1945,39.3,74.8,28.1,49.3,33.0,21.3,1.84,3.8,730,Poor
4471,37.9,71.0,5.6,21.0,49.8,34.5,3.0,5.0,537,Hazardous
4253,34.8,60.9,38.2,54.1,24.0,15.6,1.28,10.8,308,Moderate
1727,21.6,56.3,29.5,35.8,26.1,2.2,0.98,11.1,298,Good
4335,24.1,68.0,2.6,4.7,25.2,8.5,1.18,11.3,580,Good
2345,29.9,48.7,16.4,18.6,16.7,5.8,1.1,13.6,471,Good
1708,23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512,Good
3371,27.3,79.7,3.5,7.7,27.5,5.4,1.05,11.3,285,Good
3013,29.6,54.1,9.8,20.3,28.7,15.3,1.39,9.8,690,Moderate
3435,17.2,64.4,42.7,48.7,20.8,5.9,1.08,12.6,569,Good
1953,30.9,65.8,11.8,24.2,26.4,14.1,1.77,6.4,453,Moderate
2636,24.1,47.7,15.6,17.9,17.7,2.9,1.02,12.9,426,Good
1885,43.2,85.0,152.7,178.1,38.6,28.2,2.7,2.8,627,Hazardous
1423,28.6,42.3,12.0,22.5,27.8,13.3,1.35,5.2,648,Moderate
4442,23.1,63.6,9.9,15.5,18.1,3.9,0.98,15.0,205,Good
4792,29.9,56.3,13.9,16.1,13.0,3.3,0.99,10.2,519,Good
2002,28.4,63.8,2.8,9.7,17.6,6.2,0.91,16.5,578,Good
3675,27.0,74.2,3.4,15.0,33.6,6.3,1.39,10.6,515,Moderate
3650,33.5,97.1,10.5,24.1,26.8,16.5,2.13,5.1,686,Poor
4167,34.7,97.6,6.1,19.6,23.1,19.6,2.12,6.4,596,Poor
32,21.0,67.4,1.7,7.0,19.1,6.6,1.07,13.4,603,Good
3851,31.6,95.2,157.5,180.0,38.8,28.7,2.0,3.6,571,Poor
4936,27.8,56.8,2.5,9.5,12.5,7.0,1.04,12.1,258,Good
3765,32.6,78.3,4.6,24.6,25.8,21.2,1.97,5.9,540,Poor
3059,26.0,69.7,13.1,17.6,18.0,2.6,1.03,11.5,245,Good
2964,24.9,66.8,7.0,11.8,24.5,8.9,0.93,10.2,388,Good
3345,24.0,51.2,14.1,16.5,26.0,7.4,0.97,10.2,264,Good
2647,29.8,68.3,0.1,10.9,19.9,6.1,1.57,5.4,345,Moderate
4635,34.7,69.9,29.7,43.7,29.5,11.6,1.6,6.9,398,Moderate
3187,32.3,74.5,7.4,9.9,24.2,17.8,1.67,5.1,611,Moderate
4666,24.3,66.2,71.6,76.4,14.9,6.0,1.03,11.2,325,Good
1308,29.0,80.3,5.4,11.2,19.0,4.6,1.01,10.1,538,Good
1979,23.1,50.9,6.1,9.2,14.0,8.3,0.87,11.0,287,Good
4855,43.7,89.5,5.3,18.6,36.3,7.7,1.83,4.0,656,Poor
3525,32.8,89.1,18.0,32.4,44.1,16.1,1.64,4.3,734,Poor
2788,36.2,87.2,2.4,17.5,50.9,31.5,3.04,5.1,937,Hazardous
1782,35.7,102.1,39.7,49.8,19.5,13.0,2.04,7.2,472,Poor
4405,37.9,84.7,8.4,38.0,48.7,3.4,2.05,3.8,729,Hazardous
288,33.3,73.0,7.0,23.0,24.2,6.6,1.83,9.1,734,Moderate
3689,32.7,94.8,7.8,15.2,34.1,9.8,1.63,5.4,392,Moderate
1796,28.9,55.0,0.9,7.3,18.2,5.9,1.11,11.3,469,Good
3929,48.8,95.8,9.8,28.0,36.0,33.7,2.59,2.6,586,Hazardous
3460,27.0,86.2,40.4,50.4,30.1,21.9,1.99,9.8,581,Poor
4043,20.0,53.3,3.7,12.9,26.1,6.6,1.09,10.2,538,Good
3945,24.4,79.8,10.9,29.8,19.6,6.9,1.47,8.2,593,Moderate
2557,35.9,81.3,8.7,29.6,48.1,36.2,2.68,6.5,583,Hazardous
3556,21.3,91.2,3.0,18.5,37.5,14.2,2.76,3.2,764,Hazardous
1095,28.5,50.7,27.0,32.5,18.0,5.1,1.04,10.3,396,Good
412,24.9,74.3,12.8,15.1,19.2,7.2,0.96,10.3,496,Good
4359,35.3,70.3,27.3,31.9,27.4,11.1,1.75,9.3,635,Moderate
3976,25.3,79.4,15.7,21.8,16.3,6.2,1.06,11.1,506,Good
2883,38.1,80.9,20.4,53.0,39.5,26.8,2.27,3.2,613,Hazardous
4989,26.0,45.1,24.7,28.7,21.4,1.9,1.12,11.9,397,Good
3982,25.2,52.1,1.6,4.8,21.1,4.6,1.1,11.7,230,Good
483,28.7,55.1,20.5,23.6,17.3,2.6,0.86,11.9,347,Good
475,35.1,82.5,3.8,13.0,45.4,3.9,2.24,3.7,703,Poor
4771,30.8,66.5,15.7,21.5,23.8,0.7,1.54,6.6,528,Moderate
2732,28.8,76.6,17.2,34.6,27.9,6.5,1.44,5.4,405,Moderate
2763,27.7,68.1,30.4,35.6,28.8,5.0,0.86,11.0,485,Good
3864,27.8,83.3,13.5,30.5,21.6,0.7,1.64,5.4,653,Moderate
2591,37.5,58.7,5.6,22.7,22.0,9.2,1.56,9.6,467,Moderate
2727,23.5,55.1,6.0,11.8,16.6,6.6,1.04,10.8,421,Good
1352,42.9,80.5,3.8,7.1,24.0,9.4,1.3,6.6,553,Moderate
3161,25.5,68.9,2.9,16.0,38.3,2.3,1.61,10.9,357,Moderate
2238,25.8,65.6,13.5,15.2,23.0,3.9,1.09,18.9,368,Good
4339,23.7,57.8,31.7,35.0,11.7,2.3,1.07,13.2,453,Good
1826,31.1,83.6,15.4,25.6,34.7,6.7,1.43,6.4,376,Moderate
3453,29.6,76.1,31.0,48.7,51.2,9.3,2.7,2.9,788,Hazardous
3872,27.4,76.3,10.4,14.1,10.3,5.4,0.91,10.3,328,Good
4368,25.7,42.0,10.0,17.4,22.7,7.2,1.16,10.4,384,Good
3426,39.3,77.8,60.6,78.3,23.8,10.9,2.74,6.2,665,Poor
1441,37.3,91.6,28.9,30.2,34.7,8.9,2.11,3.9,754,Poor
3459,33.8,68.4,7.2,15.0,18.5,2.6,1.06,11.5,468,Good
4169,30.2,61.0,21.4,31.3,18.7,7.4,1.48,6.9,638,Moderate
1597,28.9,80.1,8.6,19.7,31.1,10.3,1.61,8.1,562,Moderate
3129,37.5,76.6,9.3,10.1,32.2,15.0,1.29,5.1,669,Moderate
355,32.5,71.2,9.2,39.4,38.5,21.3,1.55,4.6,500,Poor
3632,27.5,72.4,18.8,32.6,40.4,19.1,1.95,9.7,392,Poor
168,30.0,39.0,8.7,13.1,15.1,6.2,0.95,11.8,492,Good
2935,21.3,58.5,14.1,20.9,22.7,3.6,1.01,11.6,567,Good
969,22.7,53.9,8.1,12.7,23.5,7.1,1.2,10.3,487,Good
3205,31.2,77.6,12.1,15.2,26.6,4.5,0.91,10.3,410,Good
1652,32.6,61.4,37.3,53.1,27.8,11.8,1.65,5.1,529,Moderate
3659,24.2,58.2,35.6,39.3,16.7,5.0,0.92,10.6,360,Good
4241,37.3,90.7,33.6,43.8,35.6,19.6,2.45,3.1,754,Hazardous
936,31.5,53.9,2.5,10.8,29.9,12.7,1.58,5.3,395,Moderate
4245,22.8,56.6,9.8,15.4,13.8,4.3,1.11,11.7,372,Good
3478,30.0,87.5,33.8,43.1,28.7,12.2,1.63,6.3,561,Moderate
3846,26.2,51.7,3.5,9.0,27.6,5.7,0.98,10.1,542,Good
2893,21.3,71.3,29.9,35.2,21.9,3.1,1.0,10.8,372,Good
2359,27.6,52.8,39.5,54.9,28.7,7.3,1.37,5.5,382,Moderate
217,24.3,69.1,60.1,76.5,21.4,9.2,1.44,5.7,512,Moderate
2086,35.5,95.0,31.6,52.5,24.3,13.6,2.34,4.3,478,Poor
4641,24.1,77.2,0.1,9.6,20.9,2.2,0.86,10.7,539,Good
106,24.2,61.7,3.2,8.8,19.1,5.5,1.21,10.2,406,Good
2690,25.2,75.4,7.6,14.2,30.4,2.9,1.46,6.0,536,Moderate
4407,36.6,97.4,13.3,31.4,28.7,28.5,2.04,3.4,678,Poor
3559,35.0,53.1,33.5,41.7,25.0,11.0,1.85,6.3,573,Moderate
959,28.6,71.9,4.1,17.7,44.3,4.1,1.48,4.9,780,Poor
269,34.9,96.2,48.5,66.5,29.0,15.2,2.4,6.0,569,Poor
3785,36.0,70.9,67.7,75.3,24.9,24.7,2.13,8.3,458,Poor
4814,22.6,62.1,16.4,21.3,17.6,4.8,0.93,11.5,324,Good
4862,40.8,82.2,2.4,14.3,29.8,10.6,1.04,5.1,481,Moderate
2445,42.6,98.3,5.8,11.7,35.4,25.2,2.33,8.4,561,Poor
3308,42.6,99.7,18.3,34.1,35.9,34.6,2.61,3.4,832,Hazardous
1106,24.9,64.5,14.8,20.2,13.2,6.4,1.11,11.5,609,Good
1693,25.3,79.8,2.3,10.9,33.5,14.1,2.04,4.3,602,Poor
2523,25.4,59.3,5.6,8.4,11.9,4.3,0.9,10.4,465,Good
4681,32.3,68.8,4.3,6.5,28.1,9.4,1.5,5.1,438,Moderate
1310,23.5,56.5,24.8,31.9,17.5,6.2,1.01,11.0,329,Good
4238,44.9,103.0,8.1,28.8,50.1,35.0,2.54,3.9,821,Hazardous
4720,25.0,48.9,1.8,7.0,17.5,4.1,0.83,15.2,366,Good
3469,32.9,63.2,13.1,24.0,23.1,4.1,1.32,11.1,522,Moderate
2561,26.3,58.7,2.6,6.5,23.8,6.4,0.99,11.2,530,Good
756,39.3,94.3,8.0,31.4,47.5,19.8,1.79,4.1,827,Poor
4071,30.8,81.0,11.7,27.0,21.7,6.0,1.73,9.4,443,Moderate
3329,20.4,59.3,0.4,4.2,23.4,4.3,1.0,11.3,219,Good
752,32.8,58.9,30.1,52.0,33.6,22.4,1.73,3.4,476,Poor
1713,23.9,73.6,2.0,12.0,18.5,3.2,1.08,11.1,239,Good
845,33.0,62.1,12.9,30.8,35.3,6.5,2.28,6.6,651,Poor
3109,28.8,71.7,20.0,25.6,16.7,6.1,0.97,11.9,539,Good
1242,39.3,92.3,16.0,36.1,51.6,23.9,2.3,7.3,476,Hazardous
2418,20.1,67.0,1.9,8.8,26.6,6.5,1.06,12.6,383,Good
182,24.2,59.3,5.4,7.7,28.5,4.2,0.99,12.2,569,Good
4266,32.2,55.6,9.9,20.0,25.2,14.1,1.75,6.1,516,Moderate
3436,38.4,100.3,44.3,63.7,26.9,14.9,1.88,3.4,605,Poor
2944,19.5,49.8,21.5,25.5,23.9,6.5,1.07,12.0,503,Good
903,23.0,70.8,1.2,5.8,22.1,6.7,0.88,12.7,266,Good
2384,20.9,68.0,3.9,11.2,19.7,5.9,1.05,14.3,416,Good
1915,22.8,62.2,21.4,29.9,23.0,0.5,1.46,6.8,638,Moderate
1227,33.8,72.1,3.7,18.3,29.7,6.8,1.16,5.9,625,Moderate
4874,28.1,67.7,26.4,34.1,22.8,4.9,0.86,13.6,238,Good
1170,24.0,70.5,1.1,4.1,19.1,7.1,1.03,10.3,584,Good
1629,34.8,72.7,12.7,20.2,23.4,16.3,1.68,8.2,679,Moderate
1938,25.7,63.4,41.1,51.5,36.0,10.7,1.77,7.0,628,Moderate
135,41.4,74.5,12.0,37.6,46.8,13.8,3.61,4.3,632,Hazardous
4163,36.5,81.1,14.2,34.5,37.1,11.8,1.91,4.3,610,Poor
2531,34.4,71.7,44.0,54.6,30.6,25.9,2.41,3.4,595,Poor
3974,31.1,78.2,42.5,55.7,30.5,10.4,1.49,11.5,628,Moderate
3704,21.5,47.3,10.6,18.8,15.6,6.2,1.0,11.4,271,Good
187,22.5,68.2,2.7,11.3,20.6,6.1,0.95,10.8,530,Good
2952,24.4,71.5,12.0,19.0,20.3,3.0,0.91,13.0,473,Good
4027,41.4,99.5,0.7,40.0,44.6,16.6,2.51,8.8,608,Hazardous
2678,31.2,86.3,39.3,52.8,16.8,9.9,1.73,5.9,571,Moderate
3919,32.2,61.5,7.1,18.6,16.1,14.5,1.52,7.3,539,Moderate
2686,26.7,72.9,28.7,30.2,32.9,6.4,1.65,8.1,688,Moderate
1845,41.6,105.2,62.8,89.8,42.7,21.8,2.47,4.7,677,Hazardous
3899,28.8,67.1,18.2,23.0,22.1,5.9,1.03,15.6,569,Good
4458,27.5,72.3,3.5,7.3,22.0,16.0,1.79,6.9,373,Moderate
2119,39.2,73.7,23.5,44.1,43.7,15.4,2.49,3.0,787,Hazardous
3882,31.0,66.7,5.9,19.3,29.4,14.0,1.44,5.4,633,Moderate
4910,40.1,58.4,5.0,13.4,27.5,10.3,1.91,4.7,616,Poor
2150,31.1,56.4,10.7,17.0,12.9,5.1,1.07,10.0,572,Good
1151,33.8,66.1,55.5,79.2,35.2,18.6,2.06,4.5,636,Poor
682,33.7,63.2,58.3,78.3,42.9,4.8,1.43,5.1,505,Poor
3490,24.3,59.5,10.7,15.9,20.8,5.1,0.97,11.8,538,Good
521,32.7,82.0,64.9,78.4,30.5,0.0,1.93,3.4,766,Poor
2595,30.4,44.2,7.8,11.4,22.0,5.9,0.92,11.3,446,Good
4896,28.9,67.0,2.1,5.9,18.9,5.9,1.08,11.4,416,Good
889,32.6,61.2,66.7,75.0,20.2,7.4,1.86,6.3,639,Moderate
2071,34.4,85.0,31.7,53.6,50.5,35.4,2.5,3.8,822,Hazardous
3102,36.7,99.0,4.2,19.4,32.1,18.7,2.38,3.9,675,Poor
2396,26.8,67.2,7.9,17.1,25.1,6.7,0.99,11.9,547,Good
259,27.4,63.2,24.9,35.3,30.7,8.8,1.5,5.6,631,Moderate
1581,37.2,69.3,120.7,129.3,43.4,12.5,1.93,9.0,529,Poor
3683,28.8,75.6,21.4,24.5,24.5,5.3,1.1,11.4,291,Good
1216,40.4,59.6,5.1,17.0,30.5,11.7,1.35,8.9,673,Moderate
2312,41.4,82.4,12.6,27.3,41.2,9.1,1.91,4.3,471,Poor
1620,36.2,56.8,27.1,35.3,30.8,8.1,1.47,5.7,388,Moderate
4208,27.3,76.4,11.8,20.4,12.9,6.9,1.04,12.7,468,Good
1282,27.5,45.3,2.8,10.1,13.7,4.1,0.82,10.6,236,Good
571,39.3,59.7,78.3,94.6,42.2,17.3,2.19,3.5,582,Poor
4584,41.4,86.0,25.7,35.8,39.6,4.8,1.99,6.1,449,Poor
776,30.1,89.5,26.2,38.9,45.4,19.1,2.18,4.2,658,Poor
2317,27.1,74.1,4.7,8.7,25.3,5.9,1.0,13.5,555,Good
3143,40.4,91.4,5.1,20.6,38.8,7.5,2.26,9.5,599,Poor
3224,33.4,80.2,10.3,32.4,40.3,12.9,1.36,2.6,597,Hazardous
1862,40.9,72.5,119.9,145.8,31.5,1.2,2.87,2.6,688,Hazardous
4490,32.0,79.0,117.8,127.8,39.4,28.4,2.75,9.2,774,Hazardous
1783,24.0,45.3,20.8,25.7,12.9,3.6,0.77,13.4,346,Good
3993,23.6,67.4,17.9,28.8,25.6,7.3,1.71,6.2,670,Moderate
26,27.6,78.0,19.2,29.8,35.6,15.0,1.45,6.2,387,Poor
3307,33.3,82.6,1.2,5.6,30.1,5.9,1.32,5.9,310,Moderate
2310,27.9,51.1,1.3,5.3,15.0,6.1,1.01,11.7,587,Good
339,29.8,62.8,22.2,32.8,36.9,1.1,1.55,5.0,437,Moderate
2084,25.8,77.7,21.7,29.9,13.6,6.3,0.85,12.4,549,Good
1912,23.7,56.0,1.4,11.1,26.0,9.9,1.2,7.1,331,Moderate
661,22.8,92.7,22.5,44.6,27.9,26.1,2.32,4.3,732,Poor
3922,24.1,63.0,15.0,20.8,11.0,7.2,1.03,10.4,265,Good
1347,23.3,90.9,39.8,55.4,30.8,5.5,1.44,5.5,696,Moderate
